summoners,result,time,champion,d_spell,f_spell,kill,deths,assist,level,kill_part,cs,ward
Flo Rida Jungler,Victory,15m 47s,Kindred,Smite,Flash,9,0,3,11,55,112,3
Flo Rida Jungler,Victory,21m 13s,Kindred,Smite,Flash,4,1,2,13,32,157,6
Flo Rida Jungler,Victory,21m 18s,Kindred,Smite,Flash,7,0,2,13,28,148,6
Flo Rida Jungler,Victory,18m 57s,Xerath,Clarity,Flash,14,5,31,18,88,52,0
Flo Rida Jungler,Victory,18m 50s,Kindred,Smite,Flash,9,2,5,13,44,138,6
Flo Rida Jungler,Victory,26m 32s,Gwen,Smite,Ghost,7,5,4,15,44,191,6
Flo Rida Jungler,Victory,21m 2s,Talon,Smite,Flash,6,2,11,14,53,180,5
Flo Rida Jungler,Victory,20m 42s,Poppy,Smite,Flash,5,0,9,12,64,115,7
Flo Rida Jungler,Victory,27m 57s,Ziggs,Teleport,Flash,4,2,11,15,41,215,3
Flo Rida Jungler,Victory,23m 49s,Talon,Smite,Flash,8,2,12,15,61,183,9
Flo Rida Jungler,Defeat,26m 45s,Nidalee,Smite,Flash,2,3,10,13,92,151,6
Flo Rida Jungler,Victory,22m 11s,Talon,Smite,Flash,11,0,9,15,71,206,6
Flo Rida Jungler,Victory,29m 43s,Gwen,Smite,Ghost,5,3,6,15,44,211,6
Flo Rida Jungler,Victory,22m 25s,Nidalee,Smite,Flash,9,1,8,14,61,153,4
Flo Rida Jungler,Victory,15m 25s,Kindred,Smite,Flash,4,2,3,10,41,106,2
Flo Rida Jungler,Victory,29m 21s,Kindred,Smite,Flash,20,5,10,17,75,224,11
Flo Rida Jungler,Victory,21m 50s,Talon,Smite,Flash,10,2,9,14,48,164,8
Flo Rida Jungler,Defeat,30m 17s,Kindred,Smite,Flash,14,8,11,17,68,211,5
Flo Rida Jungler,Victory,15m 58s,Kindred,Smite,Flash,4,2,10,10,78,97,2
Flo Rida Jungler,Defeat,27m 39s,Kindred,Smite,Flash,5,5,3,13,62,142,8
Lego77,Victory,35m 28s,Rumble,Ignite,Flash,4,7,13,16,50,179,3
Lego77,Victory,21m 40s,Rumble,Ignite,Flash,3,4,6,14,27,149,0
Lego77,Defeat,26m 49s,Rumble,Ignite,Flash,0,8,8,13,36,148,1
Lego77,Defeat,19m 27s,Rumble,Ignite,Flash,2,6,0,11,17,124,0
Lego77,Defeat,32m 40s,Singed,Ignite,Flash,6,7,20,16,68,177,3
Lego77,Defeat,30m 30s,Singed,Ghost,Flash,7,2,8,15,71,196,2
Lego77,Victory,26m 11s,Rumble,Ignite,Flash,8,4,6,15,35,176,1
Lego77,Defeat,20m 10s,Rumble,Ignite,Flash,1,2,0,12,9,151,2
Lego77,Victory,16m 22s,Rumble,Ignite,Flash,4,0,3,12,21,134,2
Lego77,Victory,32m 50s,Rumble,Ignite,Flash,4,2,11,16,47,180,3
Lego77,Victory,20m 54s,Rumble,Ignite,Flash,7,3,5,13,33,143,1
Lego77,Victory,27m 17s,Rumble,Ignite,Flash,6,2,11,15,47,186,1
Lego77,Defeat,30m 20s,Shen,Ignite,Flash,5,9,11,13,62,32,6
Lego77,Victory,31m 5s,Rumble,Ignite,Flash,3,6,12,16,41,201,1
Lego77,Defeat,34m 26s,Rumble,Ignite,Flash,10,11,2,15,39,166,2
Lego77,Defeat,22m 17s,Rumble,Ignite,Flash,3,7,0,12,21,161,1
Lego77,Victory,21m 35s,Rumble,Ignite,Flash,3,1,7,13,45,178,3
Lego77,Victory,27m 32s,Rumble,Exhaust,Flash,7,4,9,16,46,207,1
Lego77,Defeat,20m 38s,Rumble,Exhaust,Flash,0,3,2,12,20,138,0
Lego77,Victory,31m 54s,Rumble,Ignite,Flash,3,9,11,16,33,184,2
all laner1,Victory,29m 31s,Akali,Teleport,Flash,6,8,11,16,36,185,5
all laner1,Victory,37m 40s,LeBlanc,Teleport,Flash,12,6,11,17,49,225,9
all laner1,Victory,18m 45s,Zoe,Teleport,Flash,8,2,6,12,54,137,5
all laner1,Victory,27m 0s,Zoe,Teleport,Flash,10,4,6,15,57,183,3
all laner1,Victory,24m 23s,Ahri,Ignite,Flash,12,4,9,15,40,203,6
all laner1,Victory,28m 2s,Ahri,Ignite,Flash,9,5,9,16,35,188,4
all laner1,Defeat,25m 2s,Ahri,Teleport,Flash,1,2,4,12,56,138,3
all laner1,Defeat,22m 2s,Zeri,Barrier,Flash,1,10,5,11,27,137,1
all laner1,Defeat,22m 8s,Samira,Cleanse,Flash,6,8,0,11,30,163,2
all laner1,Victory,22m 30s,Zoe,Teleport,Flash,8,3,4,14,57,176,3
all laner1,Defeat,19m 51s,Zeri,Exhaust,Flash,3,7,3,10,75,138,3
all laner1,Defeat,20m 33s,Akali,Ignite,Flash,4,4,0,13,31,163,5
all laner1,Victory,33m 31s,Ahri,Teleport,Flash,9,3,8,17,68,233,6
all laner1,Victory,19m 29s,Akshan,Ignite,Flash,3,5,9,12,36,138,4
all laner1,Defeat,32m 23s,Vex,Ignite,Flash,10,7,5,16,65,243,6
all laner1,Victory,19m 41s,Syndra,Teleport,Flash,4,6,7,12,34,138,4
all laner1,Victory,24m 36s,Zoe,Ignite,Flash,7,2,4,16,35,217,2
all laner1,Defeat,35m 39s,Morgana,Smite,Flash,7,12,10,17,40,149,9
all laner1,Defeat,19m 50s,Samira,Cleanse,Flash,6,6,7,11,72,146,2
all laner1,Defeat,28m 53s,Ahri,Teleport,Flash,7,5,5,16,33,230,4
불이과 ,Victory,21m 51s,Darius,Flash,Ghost,4,1,5,14,23,190,2
불이과 ,Defeat,16m 17s,Darius,Flash,Ghost,2,6,3,11,38,117,0
불이과 ,Defeat,21m 3s,Darius,Flash,Ghost,2,6,1,12,19,140,0
불이과 ,Victory,16m 5s,Darius,Flash,Ghost,3,5,3,10,60,92,0
불이과 ,Victory,23m 34s,Darius,Flash,Ghost,1,2,2,14,12,196,3
불이과 ,Defeat,27m 39s,Darius,Flash,Ghost,3,9,6,14,39,176,0
불이과 ,Defeat,14m 37s,Kayle,Flash,Barrier,3,13,21,13,65,8,0
불이과 ,Victory,30m 52s,Leona,Flash,Ignite,4,2,25,14,69,34,7
불이과 ,Victory,23m 37s,Darius,Flash,Ghost,2,5,7,12,26,91,1
불이과 ,Victory,37m 9s,Darius,Flash,Ghost,8,7,6,17,35,212,2
불이과 ,Victory,26m 50s,Darius,Flash,Ghost,5,6,6,14,48,155,2
불이과 ,Defeat,33m 39s,Darius,Flash,Ghost,8,9,4,16,35,228,2
불이과 ,Defeat,26m 5s,Darius,Flash,Ghost,3,5,4,13,27,142,0
불이과 ,Victory,19m 34s,Darius,Flash,Ghost,3,7,2,12,18,117,2
불이과 ,Defeat,24m 26s,Sylas,Flash,Teleport,1,7,4,12,38,127,0
불이과 ,Defeat,42m 41s,Darius,Flash,Ghost,13,10,6,18,46,256,2
불이과 ,Victory,15m 25s,Garen,Flash,Ignite,5,1,4,11,39,112,2
불이과 ,Victory,18m 16s,Jax,Flash,Ignite,5,5,2,11,27,83,0
불이과 ,Victory,17m 57s,Darius,Flash,Ghost,5,1,0,12,19,142,1
불이과 ,Defeat,13m 10s,Irelia,Flash,Ignite,0,4,0,8,0,88,0
깡통신,Victory,21m 50s,Yuumi,Ignite,Exhaust,2,2,13,11,52,6,6
깡통신,Victory,42m 10s,Nami,Ignite,Flash,1,5,35,16,84,40,17
깡통신,Defeat,21m 2s,Nami,Ignite,Flash,0,8,14,10,78,11,10
깡통신,Victory,15m 57s,Nami,Ignite,Flash,1,1,9,9,71,4,5
깡통신,Victory,25m 7s,Blitzcrank,Ignite,Flash,3,7,12,13,42,28,11
깡통신,Defeat,19m 41s,Pyke,Ignite,Flash,2,4,1,8,43,24,4
깡통신,Victory,36m 39s,Karma,Ignite,Flash,2,4,18,15,65,51,14
깡통신,Victory,32m 29s,Rakan,Ignite,Flash,1,7,19,14,50,29,15
깡통신,Victory,23m 7s,Renata Glasc,Ignite,Flash,2,2,24,11,65,17,10
깡통신,Defeat,33m 4s,Rakan,Ignite,Flash,1,12,16,13,49,18,15
깡통신,Victory,36m 19s,Nautilus,Ignite,Flash,1,12,23,15,56,30,17
깡통신,Victory,33m 15s,Nautilus,Ignite,Flash,5,5,18,15,66,32,15
깡통신,Defeat,29m 10s,Lulu,Ignite,Flash,4,6,6,12,71,17,15
깡통신,Defeat,15m 22s,Nautilus,Ignite,Flash,1,3,0,6,20,21,1
깡통신,Victory,24m 39s,Samira,Exhaust,Flash,16,1,6,14,61,203,1
깡통신,Victory,25m 51s,Karma,Ignite,Flash,3,5,24,14,71,29,10
깡통신,Defeat,16m 15s,Yuumi,Ignite,Exhaust,0,4,1,6,100,6,3
깡통신,Defeat,22m 8s,Nautilus,Ignite,Flash,0,8,8,10,47,33,8
깡통신,Defeat,19m 14s,Sylas,Ignite,Flash,2,8,5,9,54,35,5
깡통신,Defeat,16m 6s,Karma,Ignite,Flash,2,4,5,8,78,30,5
위트미드,Victory,20m 40s,Lulu,Ignite,Flash,4,2,18,11,59,8,6
위트미드,Victory,24m 29s,Zoe,Ignite,Flash,3,1,5,14,40,167,3
위트미드,Defeat,18m 25s,LeBlanc,Ignite,Flash,0,1,3,12,33,147,4
위트미드,Victory,29m 29s,Zoe,Ignite,Flash,5,6,13,15,51,149,4
위트미드,Victory,30m 26s,Zoe,Ignite,Flash,7,5,13,16,56,187,5
위트미드,Victory,27m 4s,Zoe,Ignite,Flash,7,2,9,14,47,177,4
위트미드,Victory,20m 32s,Zoe,Ignite,Flash,5,0,3,13,31,149,5
위트미드,Victory,24m 9s,Karma,Ignite,Flash,3,3,21,12,63,14,8
위트미드,Defeat,19m 29s,Zoe,Ignite,Flash,3,6,5,12,44,117,5
위트미드,Defeat,37m 38s,Akali,Ignite,Flash,6,10,17,16,51,175,6
위트미드,Victory,15m 12s,Zoe,Ignite,Flash,8,1,3,11,58,113,2
위트미드,Defeat,16m 42s,Akali,Ignite,Flash,1,3,1,9,33,65,1
위트미드,Defeat,26m 40s,Akali,Ignite,Teleport,9,4,6,15,68,180,5
위트미드,Defeat,23m 48s,LeBlanc,Ignite,Flash,2,2,4,13,40,150,8
위트미드,Defeat,22m 20s,Zoe,Ignite,Flash,3,4,5,12,53,137,3
위트미드,Victory,22m 15s,Zoe,Ignite,Flash,6,4,6,13,48,154,2
위트미드,Defeat,16m 2s,Zoe,Ignite,Flash,1,5,0,10,11,106,4
위트미드,Victory,27m 6s,LeBlanc,Ignite,Flash,12,3,12,14,60,141,4
위트미드,Defeat,23m 26s,Lucian,Ignite,Flash,3,7,6,13,53,133,3
위트미드,Victory,15m 51s,Zoe,Ignite,Flash,8,1,8,11,57,118,3
V5 R1ch,Victory,20m 35s,Zeri,Ghost,Flash,9,13,19,17,54,94,0
V5 R1ch,Defeat,15m 14s,Nami,Ignite,Flash,0,2,0,6,0,8,1
V5 R1ch,Defeat,30m 6s,Karma,Ignite,Flash,0,9,17,12,59,15,11
V5 R1ch,Victory,38m 52s,Alistar,Ignite,Flash,4,4,23,17,60,32,19
V5 R1ch,Defeat,18m 59s,Nautilus,Ignite,Flash,0,2,4,9,50,24,4
V5 R1ch,Defeat,22m 35s,Rakan,Ignite,Flash,1,4,1,10,29,42,3
V5 R1ch,Victory,18m 34s,Alistar,Ignite,Flash,0,5,14,9,64,21,4
V5 R1ch,Victory,31m 6s,Nautilus,Ignite,Flash,2,8,18,14,50,36,9
V5 R1ch,Victory,15m 28s,Rakan,Ignite,Flash,3,0,11,10,56,28,2
V5 R1ch,Victory,23m 1s,Rakan,Ignite,Flash,2,1,11,11,54,41,3
V5 R1ch,Defeat,18m 9s,Yuumi,Ignite,Exhaust,2,2,3,8,71,7,2
V5 R1ch,Victory,28m 58s,Rakan,Ignite,Flash,3,2,23,14,68,43,9
V5 R1ch,Defeat,25m 16s,Karma,Ignite,Flash,4,8,9,11,57,17,10
V5 R1ch,Victory,26m 35s,Karma,Ignite,Flash,7,7,24,13,79,13,7
V5 R1ch,Defeat,25m 57s,Nami,Ignite,Flash,4,5,7,11,69,11,5
V5 R1ch,Victory,36m 14s,Sett,Ignite,Flash,3,8,21,15,55,47,12
V5 R1ch,Victory,35m 0s,Jhin,Heal,Flash,11,7,23,17,64,212,6
V5 R1ch,Defeat,16m 9s,Nautilus,Ignite,Flash,0,4,6,7,67,22,4
V5 R1ch,Victory,13m 20s,Nautilus,Ignite,Flash,0,1,3,7,30,19,3
V5 R1ch,Defeat,18m 44s,Karma,Exhaust,Flash,0,6,7,9,54,9,5
갱플랭크,Victory,16m 37s,Aatrox,Ghost,Flash,9,8,15,15,55,19,0
갱플랭크,Victory,20m 29s,Viego,Ghost,Flash,26,11,16,18,68,32,0
갱플랭크,Defeat,11m 5s,Zeri,Cleanse,Flash,5,7,9,11,88,49,0
갱플랭크,Victory,20m 28s,Senna,Cleanse,Flash,8,7,39,18,82,37,0
갱플랭크,Victory,16m 7s,Ezreal,Cleanse,Flash,10,7,23,16,80,93,0
갱플랭크,Victory,24m 30s,Senna,Cleanse,Flash,14,5,38,18,87,65,0
갱플랭크,Defeat,17m 4s,Mordekaiser,Ghost,Flash,7,12,12,15,63,28,0
갱플랭크,Victory,20m 54s,Gnar,Ghost,Flash,9,12,21,18,71,70,0
갱플랭크,Victory,24m 23s,Gangplank,Exhaust,Flash,24,10,23,18,84,81,0
갱플랭크,Victory,24m 36s,Gangplank,Teleport,Flash,7,2,7,15,61,199,6
갱플랭크,Victory,35m 26s,Gangplank,Teleport,Flash,6,7,13,17,48,211,3
갱플랭크,Victory,16m 21s,Gangplank,Teleport,Flash,5,2,4,11,31,99,2
갱플랭크,Defeat,15m 37s,Gangplank,Teleport,Flash,1,6,2,9,43,77,3
갱플랭크,Victory,26m 34s,Gangplank,Teleport,Flash,7,3,17,16,75,225,4
갱플랭크,Defeat,35m 59s,Gangplank,Ignite,Flash,10,7,10,18,77,245,3
갱플랭크,Defeat,24m 0s,Gangplank,Teleport,Flash,6,8,8,13,70,143,3
갱플랭크,Defeat,24m 28s,Gangplank,Teleport,Flash,3,3,4,14,37,194,5
갱플랭크,Victory,27m 29s,Gangplank,Teleport,Flash,12,3,6,16,51,208,3
갱플랭크,Defeat,40m 27s,Gangplank,Teleport,Flash,5,7,12,18,35,294,5
갱플랭크,Defeat,20m 23s,Gangplank,Teleport,Flash,2,6,5,13,54,149,2
병장 이호성,Defeat,29m 43s,Graves,Teleport,Flash,4,12,2,14,33,203,7
병장 이호성,Defeat,25m 26s,Ryze,Exhaust,Flash,8,4,9,14,55,171,2
병장 이호성,Defeat,35m 20s,Viktor,Cleanse,Flash,5,6,11,18,57,299,4
병장 이호성,Victory,24m 33s,Ryze,Exhaust,Flash,7,2,11,14,51,187,5
병장 이호성,Victory,29m 31s,Akali,Ignite,Teleport,12,9,7,15,45,159,4
병장 이호성,Defeat,22m 26s,Vex,Ignite,Flash,2,6,3,12,29,165,3
병장 이호성,Victory,32m 20s,Vex,Ignite,Flash,12,6,7,16,40,200,5
병장 이호성,Victory,13m 20s,Viktor,Exhaust,Flash,2,0,3,10,50,125,2
병장 이호성,Defeat,18m 44s,Vex,Exhaust,Flash,2,4,2,12,31,161,4
병장 이호성,Defeat,25m 7s,Viktor,Cleanse,Flash,12,4,6,16,64,227,3
병장 이호성,Victory,32m 44s,Vex,Ignite,Flash,8,5,12,17,43,242,2
병장 이호성,Defeat,24m 23s,Twisted Fate,Teleport,Flash,1,10,10,13,61,147,3
병장 이호성,Defeat,20m 25s,Graves,Teleport,Flash,3,7,3,12,35,153,0
병장 이호성,Defeat,23m 44s,Kennen,Teleport,Flash,6,6,1,14,37,174,5
병장 이호성,Defeat,16m 9s,LeBlanc,Ignite,Flash,0,6,1,8,17,71,1
병장 이호성,Defeat,15m 35s,LeBlanc,Ignite,Flash,4,4,1,10,45,99,2
병장 이호성,Defeat,15m 16s,Twisted Fate,Teleport,Flash,1,5,1,9,100,100,2
병장 이호성,Victory,39m 9s,LeBlanc,Ignite,Flash,14,5,11,18,63,254,3
병장 이호성,Defeat,30m 52s,Ryze,Exhaust,Flash,6,6,7,16,54,248,5
병장 이호성,Defeat,33m 56s,Ryze,Teleport,Flash,9,8,6,16,54,239,3
공부하기시러요,Victory,22m 34s,Malphite,Ignite,Flash,8,2,4,13,41,129,3
공부하기시러요,Victory,21m 2s,Sion,Teleport,Flash,1,4,9,12,43,139,4
공부하기시러요,Victory,26m 38s,Tryndamere,Ghost,Flash,1,2,11,16,29,245,4
공부하기시러요,Defeat,25m 3s,Sion,Teleport,Flash,2,2,2,14,24,218,5
공부하기시러요,Victory,23m 56s,Tryndamere,Ghost,Flash,6,2,4,16,32,237,2
공부하기시러요,Defeat,33m 57s,Gnar,Teleport,Flash,2,6,3,17,14,247,3
공부하기시러요,Defeat,22m 12s,Kennen,Teleport,Flash,5,4,2,14,44,184,6
공부하기시러요,Defeat,22m 53s,Gnar,Teleport,Flash,3,2,0,15,23,219,2
공부하기시러요,Defeat,16m 35s,Renekton,Teleport,Flash,3,3,0,12,25,139,0
공부하기시러요,Defeat,30m 7s,Gnar,Teleport,Flash,14,4,2,18,53,230,6
공부하기시러요,Victory,20m 5s,Tryndamere,Ghost,Flash,6,1,3,14,41,192,3
공부하기시러요,Victory,31m 14s,Aatrox,Teleport,Flash,6,6,3,16,38,221,7
공부하기시러요,Defeat,26m 9s,Tryndamere,Ghost,Flash,3,4,3,14,32,204,4
공부하기시러요,Defeat,15m 48s,Tryndamere,Ghost,Flash,0,1,2,11,40,111,1
공부하기시러요,Victory,21m 36s,Tryndamere,Ghost,Flash,2,4,1,14,8,161,3
공부하기시러요,Defeat,27m 32s,Tryndamere,Ghost,Flash,10,3,0,16,42,228,3
공부하기시러요,Defeat,15m 13s,Gnar,Teleport,Flash,1,2,1,10,22,115,2
공부하기시러요,Victory,23m 53s,Gnar,Teleport,Flash,5,2,1,15,16,227,4
공부하기시러요,Victory,23m 21s,Gnar,Teleport,Flash,7,0,3,15,29,213,1
공부하기시러요,Defeat,21m 33s,Tryndamere,Ghost,Flash,3,4,0,12,33,153,3
6784878,Victory,14m 53s,Nidalee,Flash,Smite,10,0,8,11,60,133,2
6784878,Defeat,29m 34s,Tristana,Flash,Teleport,7,13,1,15,29,180,2
6784878,Defeat,15m 57s,Nidalee,Flash,Smite,5,3,2,10,58,111,6
6784878,Victory,21m 14s,Kindred,Flash,Smite,11,4,3,13,42,119,7
6784878,Victory,25m 39s,Nidalee,Flash,Smite,13,4,13,16,79,180,4
6784878,Defeat,31m 23s,Diana,Flash,Smite,6,8,10,16,59,239,4
6784878,Defeat,27m 51s,Kindred,Flash,Smite,10,11,10,14,57,135,8
6784878,Defeat,22m 15s,Nidalee,Flash,Smite,9,8,7,12,67,101,5
6784878,Victory,18m 22s,Tristana,Flash,Ignite,8,4,3,12,34,133,1
6784878,Victory,26m 53s,Kindred,Flash,Smite,16,4,5,17,68,229,9
6784878,Victory,15m 47s,Tristana,Flash,Ignite,6,3,2,10,33,98,2
6784878,Victory,27m 14s,Diana,Flash,Smite,7,2,9,15,48,211,8
6784878,Victory,30m 12s,Tristana,Flash,Ignite,10,10,9,16,35,179,5
6784878,Victory,15m 17s,Nidalee,Flash,Smite,15,1,1,12,62,112,3
6784878,Victory,15m 51s,Kindred,Flash,Smite,11,5,8,11,68,105,5
6784878,Victory,42m 57s,Viego,Flash,Smite,8,4,8,18,39,272,14
6784878,Defeat,20m 32s,Kindred,Flash,Smite,4,9,3,11,88,114,2
6784878,Defeat,18m 10s,Viego,Flash,Smite,7,6,3,10,67,99,15
6784878,Defeat,23m 50s,Viego,Flash,Smite,7,9,2,12,50,129,11
6784878,Victory,20m 10s,Viego,Flash,Smite,10,3,7,13,45,122,17
워 드,Defeat,22m 57s,Vex,Ignite,Flash,0,6,0,12,0,155,2
워 드,Defeat,15m 22s,Syndra,Exhaust,Flash,1,4,1,10,67,114,0
워 드,Defeat,30m 26s,Yone,Exhaust,Flash,7,7,6,16,57,246,2
워 드,Defeat,20m 40s,Ahri,Teleport,Flash,1,6,5,11,46,134,4
워 드,Victory,28m 40s,Qiyana,Ignite,Flash,13,6,4,17,50,254,5
워 드,Victory,24m 50s,Syndra,Teleport,Flash,13,2,10,14,64,204,4
워 드,Victory,22m 35s,Syndra,Teleport,Flash,5,2,2,14,30,209,3
워 드,Defeat,18m 34s,Sylas,Ignite,Flash,4,4,1,12,56,127,1
워 드,Defeat,26m 11s,Yone,Exhaust,Flash,6,9,7,15,52,176,0
워 드,Defeat,16m 23s,Aatrox,Teleport,Flash,1,4,3,10,40,104,2
워 드,Defeat,20m 11s,Ahri,Teleport,Flash,5,5,3,13,50,162,1
워 드,Victory,20m 25s,Orianna,Teleport,Flash,4,4,5,13,31,174,4
워 드,Victory,31m 10s,Qiyana,Ignite,Flash,7,6,9,16,41,202,6
워 드,Defeat,23m 15s,Pyke,Ignite,Flash,6,8,7,9,52,13,11
워 드,Defeat,25m 31s,Akali,Teleport,Flash,5,7,1,15,35,178,0
워 드,Victory,20m 12s,Yone,Exhaust,Flash,2,3,2,13,15,184,3
워 드,Victory,24m 19s,Kai'Sa,Exhaust,Flash,10,3,13,14,53,189,6
워 드,Victory,30m 41s,Yasuo,Ignite,Flash,1,6,7,16,28,237,7
워 드,Victory,21m 16s,Sylas,Ignite,Flash,6,4,9,12,44,134,0
워 드,Victory,22m 9s,Ahri,Teleport,Flash,7,2,9,13,67,150,3
은가뉴,Victory,28m 26s,Yasuo,Ignite,Flash,2,7,12,15,44,199,4
은가뉴,Defeat,28m 36s,Yone,Exhaust,Flash,5,8,5,15,27,247,5
은가뉴,Defeat,26m 49s,Yasuo,Exhaust,Flash,7,6,8,14,68,216,0
은가뉴,Victory,28m 5s,Yasuo,Ignite,Flash,24,7,8,18,74,147,0
은가뉴,Victory,12m 48s,Tryndamere,Ghost,Flash,16,5,8,14,69,91,0
은가뉴,Victory,13m 47s,Yone,Exhaust,Flash,17,2,5,14,63,90,0
은가뉴,Defeat,35m 43s,Yasuo,Exhaust,Flash,5,6,6,16,38,324,4
은가뉴,Victory,18m 32s,Yasuo,Cleanse,Flash,3,1,4,12,29,154,3
은가뉴,Victory,24m 57s,Yone,Ignite,Flash,8,3,5,15,52,230,1
은가뉴,Victory,15m 25s,Yone,Teleport,Flash,3,2,1,12,24,166,2
은가뉴,Victory,20m 52s,Yone,Exhaust,Flash,2,4,8,14,42,193,1
은가뉴,Defeat,20m 28s,Yasuo,Ignite,Flash,4,5,2,13,46,185,2
은가뉴,Victory,23m 12s,Yone,Teleport,Flash,4,6,5,15,21,193,1
은가뉴,Defeat,29m 20s,Yone,Exhaust,Flash,2,7,5,16,25,233,0
은가뉴,Defeat,23m 54s,Yasuo,Ignite,Flash,6,5,8,14,56,201,4
은가뉴,Victory,25m 11s,Yone,Exhaust,Flash,7,3,8,14,48,212,2
은가뉴,Defeat,30m 29s,Yasuo,Ignite,Flash,4,7,5,16,35,275,5
은가뉴,Victory,20m 48s,Yasuo,Exhaust,Flash,5,3,6,13,33,203,0
은가뉴,Victory,23m 0s,Yasuo,Exhaust,Flash,8,3,6,15,34,226,3
은가뉴,Victory,20m 58s,Yasuo,Exhaust,Flash,9,4,12,14,57,171,2
Iove poppy,Victory,37m 52s,Poppy,Smite,Flash,6,7,8,18,35,200,12
Iove poppy,Victory,28m 11s,Poppy,Smite,Flash,4,8,6,14,28,143,6
Iove poppy,Victory,20m 52s,Poppy,Smite,Flash,6,3,9,11,58,114,7
Iove poppy,Defeat,25m 59s,Poppy,Smite,Flash,9,4,4,13,57,128,6
Iove poppy,Victory,30m 31s,Poppy,Smite,Flash,11,7,10,15,55,155,9
Iove poppy,Victory,23m 55s,Poppy,Smite,Flash,6,2,8,14,40,148,4
Iove poppy,Victory,25m 21s,Poppy,Smite,Flash,8,2,8,15,64,173,6
Iove poppy,Defeat,20m 13s,Poppy,Ignite,Flash,2,9,1,10,20,74,3
Iove poppy,Victory,22m 32s,Poppy,Smite,Flash,5,4,14,13,50,101,6
Iove poppy,Defeat,15m 13s,Poppy,Smite,Flash,4,4,1,9,50,78,2
Iove poppy,Victory,21m 47s,Fiddlesticks,Barrier,Flash,21,11,29,18,72,42,0
Iove poppy,Victory,25m 46s,Sion,Mark,Flash,13,20,23,18,43,34,0
Iove poppy,Defeat,17m 59s,Poppy,Smite,Flash,3,4,2,9,50,76,4
Iove poppy,Victory,30m 58s,Poppy,Smite,Flash,7,3,16,15,72,163,9
Iove poppy,Victory,17m 37s,Poppy,Smite,Flash,6,0,5,11,52,121,2
Iove poppy,Defeat,32m 0s,Poppy,Smite,Flash,6,10,9,15,63,164,11
Iove poppy,Defeat,21m 34s,Poppy,Smite,Flash,5,5,2,11,70,108,5
Iove poppy,Victory,15m 57s,Fiddlesticks,Smite,Flash,8,1,7,11,56,140,2
Iove poppy,Defeat,30m 17s,Yasuo,Ignite,Flash,1,13,5,15,16,180,0
Iove poppy,Defeat,23m 41s,Tryndamere,Ghost,Flash,4,10,3,13,32,156,0
정흠이,Victory,39m 42s,Gangplank,Flash,Teleport,6,5,18,18,57,341,1
정흠이,Victory,32m 36s,Graves,Flash,Teleport,16,4,10,18,70,293,5
정흠이,Victory,21m 57s,Renekton,Flash,Teleport,3,2,2,14,26,204,2
정흠이,Defeat,30m 4s,Gwen,Ghost,Teleport,4,6,4,15,38,207,6
정흠이,Victory,15m 28s,Kennen,Flash,Teleport,4,1,0,11,16,129,2
정흠이,Defeat,23m 53s,Miss Fortune,Flash,Ghost,7,11,17,18,69,115,0
정흠이,Victory,21m 10s,Gangplank,Flash,Ignite,1,1,3,13,21,199,5
정흠이,Victory,31m 34s,Kennen,Flash,Teleport,14,4,3,18,47,259,3
정흠이,Victory,25m 1s,Akali,Ignite,Teleport,4,8,11,15,42,165,2
정흠이,Victory,20m 22s,Miss Fortune,Flash,Heal,11,4,7,13,41,152,1
정흠이,Victory,16m 44s,Miss Fortune,Flash,Heal,1,1,8,10,100,120,2
정흠이,Victory,33m 39s,Akali,Ignite,Teleport,6,6,8,17,41,192,4
정흠이,Defeat,39m 26s,Gragas,Flash,Teleport,8,7,6,18,42,247,9
정흠이,Defeat,29m 9s,Aatrox,Flash,Teleport,7,8,10,15,85,188,2
정흠이,Victory,31m 37s,Gangplank,Flash,Teleport,3,2,9,17,41,294,7
정흠이,Victory,15m 40s,Gangplank,Flash,Teleport,0,1,0,11,0,147,2
정흠이,Victory,19m 31s,Sion,Flash,Teleport,0,3,11,13,38,144,3
정흠이,Victory,15m 29s,Sion,Flash,Teleport,2,5,5,11,26,106,2
정흠이,Victory,19m 53s,Graves,Exhaust,Teleport,4,2,2,13,23,208,3
정흠이,Victory,20m 17s,Lucian,Flash,Teleport,4,2,5,14,39,223,2
트위치김수당,Defeat,18m 22s,Pyke,Flash,Ignite,1,7,3,10,40,62,2
트위치김수당,Victory,33m 55s,Pyke,Flash,Ignite,5,11,11,14,47,25,12
트위치김수당,Victory,20m 56s,Pyke,Flash,Cleanse,14,2,7,12,62,89,4
트위치김수당,Victory,34m 51s,Pyke,Flash,Ignite,13,2,14,17,64,95,7
트위치김수당,Victory,24m 45s,Pyke,Flash,Ignite,13,2,15,13,64,23,6
트위치김수당,Defeat,20m 19s,Akali,Flash,Mark,19,13,13,18,67,22,0
트위치김수당,Defeat,26m 13s,Pyke,Flash,Ignite,6,6,10,13,48,115,7
트위치김수당,Victory,25m 38s,Pyke,Flash,Ignite,10,4,8,14,47,102,6
트위치김수당,Victory,20m 58s,Pyke,Flash,Exhaust,10,2,6,12,48,75,7
트위치김수당,Victory,25m 50s,Pyke,Flash,Cleanse,12,4,8,13,57,97,3
트위치김수당,Victory,15m 44s,Diana,Flash,Smite,11,1,3,12,64,133,1
